-2.,-42.
-1.9,-40.599999999999994
-1.8,-39.2
-1.7,-37.8
-1.6,-36.400000000000006
-1.5,-35.
-1.4,-33.599999999999994
-1.2999999999999998,-32.199999999999996
-1.2,-30.8
-1.1,-29.400000000000002
-1.,-28.
-0.8999999999999999,-26.599999999999998
-0.7999999999999998,-25.199999999999996
-0.7,-23.799999999999997
-0.5999999999999999,-22.4
-0.5,-21.00000000000024
-0.3999999999999999,-20.231900518437165
-0.2999999999999998,-19.928841141544858
-0.19999999999999996,-19.885746914945745
-0.09999999999999987,-19.963965778616306
0.,-20.195669358089276
0.10000000000000009,-20.55877086766938
0.20000000000000018,-20.93892850498674
0.30000000000000027,-21.334828340596317
0.40000000000000036,-21.795698125055264
0.5,-22.41895926328254
0.6000000000000001,-23.062694144281526
0.7000000000000002,-23.72606880661477
0.8000000000000003,-24.408257432133997
0.9000000000000004,-25.108435259750404
1.,-25.825775295914514
1.1,-26.559448165274148
1.2000000000000002,-27.30862439387396
1.3000000000000003,-28.072478400591443
1.4000000000000004,-28.85019350410279
1.5,-29.640967330516876
1.6,-30.540621479125008
1.7000000000000002,-31.54870722945224
1.8000000000000003,-32.58291613900695
1.9000000000000004,-33.64240868535331
2.,-34.72608194002025
